ch1voltsWL1,ch5voltsWL1,ch1voltsWL2,ch5voltsWL2
0.11934,0.054885,0.19444,0.13495
0.11942,0.055232,0.19437,0.13537
0.11945,0.055206,0.19443,0.13556
0.11942,0.054972,0.19458,0.13559
0.11937,0.054737,0.19471,0.13565
0.11936,0.05461,0.19474,0.13589
0.11944,0.054646,0.1947,0.13627
0.11953,0.054877,0.19468,0.13668
0.11959,0.055234,0.19474,0.13712
0.11957,0.055533,0.19483,0.1377
0.11952,0.055626,0.19486,0.13839
0.1195,0.055573,0.19479,0.13894
0.11953,0.055586,0.19465,0.13911
0.1196,0.055794,0.19452,0.13894
0.11964,0.056098,0.19444,0.13877
0.11963,0.056288,0.1944,0.1389
0.11956,0.056265,0.19435,0.13929
0.11952,0.056132,0.19425,0.13963
0.11953,0.05608,0.19414,0.13972
0.11959,0.056215,0.19408,0.1397
0.11965,0.056493,0.19408,0.13983
0.11964,0.056789,0.19408,0.14026
0.11957,0.05703,0.19402,0.14084
0.11952,0.05725,0.1939,0.14131
0.11956,0.05752,0.19378,0.14157
0.11969,0.057828,0.19377,0.14172
0.11983,0.058072,0.19384,0.14197
0.11988,0.05818,0.19394,0.14241
0.11983,0.058217,0.19396,0.14296
0.11977,0.058336,0.19393,0.14345
0.11979,0.058599,0.1939,0.14375
0.11991,0.05889,0.19395,0.14389
0.12005,0.059035,0.19404,0.14405
0.12012,0.058994,0.19408,0.1444
0.12009,0.058903,0.19406,0.14496
0.12003,0.058925,0.19401,0.14557
0.12006,0.059106,0.19403,0.14609
0.12018,0.059378,0.19414,0.14653
0.12033,0.059666,0.19426,0.14696
0.1204,0.059929,0.19433,0.14742
0.12036,0.060125,0.19431,0.14775
0.1203,0.060206,0.19426,0.14788
0.1203,0.060199,0.19427,0.14792
0.12039,0.060236,0.19437,0.14819
0.12051,0.06044,0.19449,0.1488
0.12059,0.060757,0.19458,0.14952
0.12061,0.060976,0.19459,0.14995
0.1206,0.060963,0.19452,0.15001
0.12059,0.060842,0.19447,0.14998
0.12063,0.060894,0.19451,0.15018
0.1207,0.061243,0.19464,0.1506
0.12078,0.061682,0.19478,0.15088
0.1208,0.061868,0.19483,0.15079
0.12075,0.061675,0.19478,0.15047
0.12068,0.061328,0.19471,0.15025
0.12067,0.061135,0.19473,0.15016
0.12074,0.061119,0.19486,0.14989
0.12082,0.060979,0.19501,0.14913
0.12081,0.060461,0.19508,0.14799
0.12071,0.059714,0.19508,0.14694
0.12061,0.059193,0.19509,0.14628
0.1206,0.059161,0.19517,0.14587
0.12066,0.059393,0.19531,0.14536
0.12073,0.059445,0.19543,0.14464
0.12073,0.059141,0.19544,0.14394
0.12066,0.05872,0.19534,0.14354
0.1206,0.058483,0.1952,0.14334
0.12056,0.058403,0.19509,0.14291
0.12055,0.058194,0.19504,0.14198
0.12053,0.057706,0.19503,0.14073
0.12047,0.057142,0.195,0.13962
0.12037,0.056829,0.19492,0.13894
0.12027,0.056855,0.19478,0.13857
0.12021,0.057002,0.19465,0.13819
0.12021,0.056998,0.19459,0.13759
0.12024,0.056776,0.19459,0.13687
0.12026,0.056455,0.19459,0.13622
0.12022,0.056153,0.19452,0.13571
0.12012,0.055878,0.19438,0.13524
0.12004,0.055612,0.19425,0.13471
0.12002,0.05541,0.19421,0.13412
0.12006,0.055364,0.19424,0.13357
0.12009,0.055449,0.19424,0.13309
0.12004,0.055476,0.19418,0.13261
0.11993,0.055251,0.19411,0.13205
0.11984,0.054798,0.1941,0.1314
0.11984,0.054358,0.19416,0.13079
0.11989,0.054122,0.19422,0.13033
0.11991,0.054029,0.19422,0.12998
0.11984,0.053858,0.19419,0.12958
0.11973,0.053517,0.19418,0.12896
0.11967,0.053142,0.19424,0.12816
0.11969,0.052902,0.19428,0.12738
0.11973,0.052763,0.19427,0.12685
0.11972,0.052528,0.19422,0.12662
0.11963,0.052083,0.19422,0.12648
0.11952,0.051545,0.1943,0.12615
0.11945,0.051159,0.1944,0.12552
0.11945,0.051067,0.19442,0.12481
0.11948,0.051181,0.19435,0.12439
0.11951,0.05125,0.19428,0.12437
0.11946,0.051065,0.19428,0.12449
0.11935,0.050631,0.19435,0.12427
0.11925,0.0502,0.19439,0.12351
0.11922,0.050067,0.19436,0.12248
0.11926,0.050262,0.19429,0.12172
0.11932,0.050471,0.19424,0.12154
0.11928,0.05032,0.19427,0.12175
0.11915,0.049779,0.19433,0.1219
0.11902,0.04923,0.19437,0.12167
0.119,0.049071,0.19435,0.12111
0.1191,0.049292,0.1943,0.12046
0.11919,0.049494,0.19426,0.11994
0.11913,0.0493,0.19428,0.11953
0.11894,0.048726,0.19434,0.11913
0.11877,0.048149,0.19442,0.11867
0.11873,0.04791,0.19444,0.11827
0.1188,0.048014,0.1944,0.11802
0.11886,0.048195,0.19432,0.11793
0.11879,0.048192,0.19425,0.11782
0.11863,0.047946,0.19421,0.11749
0.11848,0.047579,0.19416,0.11687
0.11844,0.047245,0.19405,0.11615
0.11846,0.047017,0.19389,0.11556
0.11846,0.046858,0.19374,0.11524
0.11838,0.046691,0.19366,0.11505
0.11824,0.046488,0.19363,0.11475
0.11811,0.046321,0.19359,0.11424
0.11805,0.046286,0.19346,0.11365
0.11806,0.04636,0.19329,0.11318
0.11808,0.046354,0.19315,0.11289
0.11802,0.046087,0.19312,0.11269
0.11788,0.045626,0.19317,0.11249
0.11773,0.045276,0.19319,0.11229
0.11767,0.045264,0.19312,0.1121
0.11772,0.045474,0.19297,0.1119
0.1178,0.045571,0.19284,0.11162
0.1178,0.045379,0.19282,0.11124
0.1177,0.045045,0.19293,0.11087
0.11759,0.044854,0.19305,0.11061
0.11757,0.044921,0.19308,0.1104
0.11763,0.045087,0.19299,0.11011
0.11772,0.045113,0.19288,0.10973
0.11773,0.044937,0.19289,0.10939
0.11767,0.044681,0.19303,0.10927
0.1176,0.044496,0.1932,0.10932
0.11759,0.044443,0.19326,0.10934
0.11766,0.044477,0.19319,0.10916
0.11775,0.044511,0.1931,0.10887
0.11778,0.044487,0.19312,0.10864
0.11774,0.044381,0.19325,0.10857
0.11766,0.044199,0.19337,0.10857
0.11763,0.043987,0.19337,0.10847
0.11769,0.043835,0.1933,0.10827
0.11778,0.043818,0.19328,0.10811
0.11782,0.043904,0.19337,0.1081
0.11779,0.043953,0.1935,0.10821
0.11773,0.043861,0.19355,0.10829
0.11771,0.04369,0.1935,0.10823
0.11775,0.043602,0.19343,0.10806
0.11784,0.043649,0.19343,0.10791
0.11791,0.043687,0.19351,0.10792
0.11795,0.043567,0.19357,0.10818
0.11793,0.043369,0.19355,0.10863
0.11791,0.043325,0.19348,0.10909
0.11791,0.043509,0.19348,0.10929
0.11797,0.043711,0.19358,0.10913
0.11805,0.043691,0.19374,0.10869
0.11811,0.043489,0.19387,0.10827
0.1181,0.043366,0.19392,0.10808
0.11805,0.04344,0.19395,0.1081
0.11803,0.043539,0.19398,0.10816
0.1181,0.043471,0.19404,0.10811
0.1182,0.043337,0.19411,0.10795
0.11825,0.043391,0.19416,0.10778
0.11822,0.043618,0.19415,0.10762
0.11817,0.043674,0.19408,0.10746
0.11815,0.043353,0.19398,0.10733
0.11818,0.042964,0.1939,0.10727
0.11824,0.043011,0.19388,0.10726
0.11826,0.043506,0.19388,0.10715
0.11822,0.043861,0.19384,0.10682
0.11816,0.043559,0.19373,0.10632
0.11811,0.042802,0.1936,0.10587
0.11811,0.042269,0.19353,0.10566
0.11816,0.042305,0.19355,0.10568
0.11822,0.042583,0.1936,0.10571
0.11823,0.042632,0.19358,0.10563
0.11819,0.042456,0.1935,0.10556
0.11817,0.04245,0.19343,0.10565
0.11821,0.042788,0.19347,0.10592
0.11832,0.04317,0.19359,0.10616
0.11842,0.04326,0.19369,0.10615
0.11842,0.043158,0.19367,0.10589
0.11835,0.043227,0.19357,0.10558
0.1183,0.043562,0.19352,0.1054
0.11834,0.043839,0.19361,0.1054
0.11845,0.043732,0.19379,0.10548
0.11854,0.043313,0.19395,0.10557
0.11856,0.042961,0.194,0.10564
0.11854,0.042946,0.19398,0.10568
0.11855,0.043198,0.19399,0.10567
0.1186,0.043467,0.1941,0.10566
0.11869,0.043586,0.19428,0.10577
0.11876,0.043568,0.19444,0.10606
0.1188,0.043524,0.1945,0.10645
0.1188,0.043537,0.19447,0.10674
0.11878,0.043591,0.19443,0.10684
0.11878,0.043594,0.19445,0.10682
0.11882,0.043488,0.19456,0.10682
0.11889,0.043332,0.1947,0.1068
0.11896,0.043257,0.19477,0.10662
0.11897,0.043332,0.19476,0.10627
0.11892,0.043502,0.19471,0.10596
0.11888,0.043662,0.19472,0.10597
0.11892,0.043771,0.19482,0.10634
0.11903,0.043859,0.19496,0.10679
0.11912,0.043944,0.19505,0.10703
0.11913,0.044024,0.19505,0.10705
0.11909,0.044124,0.195,0.10703
0.11906,0.044268,0.19498,0.1071
0.11909,0.044387,0.19504,0.10716
0.11914,0.044331,0.19517,0.10705
0.11916,0.044035,0.19531,0.10678
0.11912,0.043646,0.19539,0.10656
0.11906,0.043418,0.19541,0.10656
0.11905,0.043469,0.1954,0.10672
0.11912,0.043707,0.1954,0.10688
0.11921,0.043952,0.19543,0.10693
0.11925,0.044076,0.19546,0.10695
0.1192,0.044025,0.19546,0.10701
0.11909,0.043814,0.1954,0.10706
0.11901,0.043562,0.19528,0.107
0.119,0.043469,0.19514,0.10677
0.11905,0.043623,0.19504,0.10649
0.11908,0.043856,0.19498,0.10624
0.11902,0.043892,0.19496,0.10596
0.11889,0.04368,0.19493,0.10558
0.11877,0.04348,0.19488,0.10515
0.11875,0.043523,0.1948,0.10485
0.11882,0.043691,0.19471,0.10481
0.1189,0.043661,0.19463,0.105
0.11891,0.043382,0.19459,0.10531
0.11882,0.043224,0.19459,0.10572
0.11873,0.04354,0.1946,0.10632
0.11873,0.044189,0.19458,0.10706
0.11883,0.044648,0.19452,0.1077
0.11894,0.044616,0.19445,0.10795
0.11895,0.044361,0.19441,0.10783
0.11886,0.044357,0.19444,0.10771
0.11876,0.044695,0.1945,0.10795
0.11875,0.045013,0.19451,0.10854
0.11884,0.045004,0.19444,0.10911
0.11895,0.044828,0.19435,0.10939
0.11897,0.044887,0.19434,0.10948
0.11888,0.045291,0.19443,0.10969
0.11876,0.045716,0.19455,0.11017
0.11872,0.045838,0.1946,0.11071
0.11879,0.045732,0.19457,0.11104
0.11892,0.045728,0.19451,0.11118
0.11897,0.045936,0.1945,0.11136
0.1189,0.046119,0.19457,0.11179
0.11877,0.046063,0.19466,0.11241
0.11871,0.045921,0.19469,0.11298
0.11878,0.046029,0.19464,0.11337
0.11891,0.046425,0.19457,0.11362
0.11896,0.046762,0.19455,0.1139
0.11887,0.046748,0.19462,0.11428
0.11873,0.04655,0.19473,0.11474
0.11866,0.046595,0.19477,0.11523
0.11872,0.046997,0.19469,0.11576
0.11883,0.047417,0.19455,0.11633
0.11888,0.047522,0.19445,0.11691
0.11882,0.047422,0.19445,0.11744
0.11871,0.04751,0.19453,0.11789
0.11866,0.047923,0.19458,0.11825
0.1187,0.048355,0.19457,0.11849
0.11877,0.048441,0.19455,0.11861
0.11878,0.048193,0.1946,0.11869
0.11872,0.047957,0.19474,0.11882
0.11863,0.04799,0.19487,0.11913
0.1186,0.048221,0.19488,0.11959
0.11865,0.048413,0.19476,0.12006
0.11874,0.048437,0.19461,0.12038
0.11877,0.048354,0.19452,0.12054
0.11869,0.048291,0.19449,0.12068
0.11858,0.048324,0.19444,0.12092
0.11853,0.048464,0.1943,0.12126
0.11858,0.048671,0.19409,0.12154
0.11869,0.048888,0.19388,0.12167
0.11873,0.049095,0.19377,0.12171
0.11865,0.04934,0.19373,0.12186
0.11849,0.049667,0.19372,0.12218
0.1184,0.05001,0.19368,0.12258
0.11844,0.050216,0.19358,0.12289
0.11857,0.050222,0.19348,0.12312
0.11865,0.050142,0.19343,0.12337
0.11862,0.050144,0.19344,0.12374
0.11852,0.050254,0.19349,0.12413
0.11847,0.05035,0.19352,0.1244
0.11853,0.05038,0.1935,0.12456
0.11866,0.050485,0.19345,0.12481
0.11878,0.050842,0.19343,0.12532
0.11882,0.051405,0.19348,0.12603
0.1188,0.051889,0.19359,0.12667
0.11878,0.052036,0.19368,0.1271
0.1188,0.051895,0.19373,0.12745
0.11888,0.051776,0.19374,0.12798
0.11897,0.051923,0.19376,0.12881
0.11904,0.052283,0.19384,0.12974
0.11906,0.052603,0.19393,0.13049
0.11905,0.052725,0.19397,0.13094
0.11905,0.052742,0.19396,0.13121
0.11911,0.052886,0.19392,0.1315
0.11922,0.053274,0.19394,0.13184
0.1193,0.053785,0.19401,0.13219
0.11931,0.054137,0.1941,0.13253
0.11929,0.054123,0.19414,0.13296
0.1193,0.053805,0.19412,0.13355
0.1194,0.053503,0.19412,0.13418
0.11953,0.053547,0.19418,0.13462
0.11963,0.054003,0.19429,0.13477
0.11964,0.054627,0.19438,0.13484
0.1196,0.055105,0.1944,0.13522
0.11959,0.055337,0.19437,0.1361
0.11967,0.055487,0.19436,0.13728
0.11982,0.055758,0.19442,0.1383
0.11994,0.056133,0.19453,0.13886
0.11997,0.056378,0.19462,0.13904
0.11992,0.056325,0.19462,0.13914
0.11986,0.056126,0.19458,0.13942
0.11987,0.056149,0.19458,0.13983
0.11997,0.056556,0.19467,0.14018
0.12012,0.057036,0.19483,0.14035
0.12022,0.057097,0.19495,0.14043
0.12022,0.056661,0.19495,0.1406
0.12017,0.056255,0.19487,0.141
0.12016,0.056481,0.1948,0.14156
0.12024,0.057333,0.19482,0.14212
0.12036,0.058179,0.19489,0.14254
0.12043,0.058443,0.19492,0.14278
0.12039,0.058193,0.19482,0.14291
0.12028,0.057959,0.19465,0.14302
0.12022,0.058094,0.19453,0.14314
0.12028,0.05847,0.19454,0.14328
0.12041,0.058767,0.19461,0.14348
0.12049,0.058905,0.19461,0.14377
0.12046,0.059054,0.19448,0.14416
0.12036,0.05935,0.19428,0.14461
0.12031,0.059724,0.19414,0.145
0.12037,0.060027,0.19415,0.1453
0.1205,0.060203,0.19425,0.1456
0.12059,0.06029,0.19433,0.146
0.12059,0.060339,0.19431,0.14655
0.12054,0.060414,0.19419,0.1471
0.1205,0.060591,0.1941,0.14756
0.12053,0.060894,0.19412,0.14791
0.12062,0.061216,0.19426,0.14828
0.12072,0.061378,0.19442,0.14873
0.12077,0.061322,0.19447,0.14915
0.12075,0.061193,0.1944,0.14941
0.12069,0.061194,0.1943,0.14949
0.12067,0.061388,0.1943,0.1496
0.12074,0.061661,0.19443,0.14992
0.12086,0.061879,0.1946,0.1504
0.12094,0.062034,0.19467,0.15079
0.12092,0.062186,0.19462,0.15096
0.12086,0.062348,0.19455,0.15105
0.12085,0.06248,0.19456,0.15133
0.12092,0.062563,0.19467,0.15187
0.12103,0.062629,0.19478,0.15242
0.12108,0.062696,0.19481,0.1526
0.12103,0.062718,0.19478,0.15229
0.12096,0.062641,0.19475,0.15169
0.12092,0.062481,0.19478,0.15113
0.12095,0.062325,0.19485,0.15079
0.121,0.062234,0.19491,0.15055
0.121,0.062163,0.19493,0.15026
0.12094,0.06202,0.19495,0.14989
0.12086,0.061781,0.19497,0.14954
0.12082,0.061542,0.19497,0.14927
0.12083,0.061426,0.19496,0.14901
0.12087,0.061434,0.19497,0.14863
0.12089,0.061413,0.19505,0.14811
0.12084,0.061167,0.19516,0.14753
0.12075,0.060645,0.19527,0.14695
0.12068,0.060024,0.19532,0.14633
0.12067,0.059589,0.19531,0.14558
0.1207,0.059479,0.19529,0.14475
0.12072,0.059548,0.19529,0.14405
0.12067,0.0595,0.19533,0.14369
0.12056,0.059185,0.19535,0.14366
0.12046,0.058743,0.19531,0.14363
0.12042,0.058441,0.19521,0.14328
0.12044,0.058373,0.19503,0.14251
0.12044,0.05837,0.19482,0.14153
0.12035,0.058207,0.19465,0.14067
0.12019,0.057861,0.19455,0.14004
0.12004,0.057528,0.19449,0.13951
0.11997,0.057388,0.19439,0.13886
0.11997,0.057386,0.19423,0.13797
0.11996,0.057254,0.19404,0.13696
0.11986,0.056768,0.19393,0.136
0.11968,0.055986,0.19392,0.13518
0.11951,0.05524,0.19394,0.13449
0.11945,0.054872,0.19389,0.13382
0.11947,0.054928,0.19374,0.13313
0.11949,0.055109,0.19357,0.13243
0.11943,0.055048,0.19348,0.13178
0.11929,0.05464,0.1935,0.13122
0.11915,0.054107,0.19353,0.13076
0.1191,0.053748,0.1935,0.13036
0.11913,0.053633,0.1934,0.12996
0.11917,0.053581,0.19332,0.12946
0.11911,0.053409,0.19331,0.12883
0.11897,0.053116,0.19337,0.12815
0.11883,0.052818,0.19343,0.12757
0.11878,0.052547,0.19343,0.12712
0.11881,0.052245,0.19338,0.12667
0.11885,0.051908,0.19333,0.12607
0.1188,0.051634,0.19333,0.12535
0.11866,0.05148,0.19336,0.12468
0.1185,0.05134,0.19338,0.12423
0.11843,0.051081,0.19333,0.12396
0.11846,0.050749,0.19324,0.12368
0.11853,0.050526,0.19318,0.12332
0.11853,0.050455,0.1932,0.12297
0.11842,0.050329,0.19328,0.12278
0.11828,0.049959,0.19335,0.1227
0.11821,0.049475,0.19333,0.1225
0.11825,0.049232,0.19322,0.12203
0.11832,0.049389,0.19313,0.1214
0.11831,0.049675,0.19315,0.12088
0.11822,0.049665,0.19325,0.12056
0.11813,0.049238,0.19334,0.12035
0.11812,0.048702,0.19332,0.1201
0.11818,0.048454,0.19321,0.11984
0.11824,0.048582,0.1931,0.1197
0.11822,0.048802,0.19311,0.11966
0.11813,0.048764,0.19322,0.11946
0.11803,0.048388,0.19333,0.11889
0.11799,0.047919,0.19337,0.11802
0.11804,0.047645,0.19333,0.11724
0.11812,0.047593,0.1933,0.11684
0.11816,0.047506,0.19334,0.11679
0.11813,0.047169,0.19342,0.11674
0.11805,0.046686,0.19347,0.11639
0.11799,0.046371,0.19342,0.11579
0.11798,0.046353,0.19328,0.11522
0.11802,0.046399,0.19314,0.11493
0.11803,0.046211,0.19307,0.11483
0.11798,0.045814,0.19306,0.1146
0.11788,0.045532,0.19303,0.11402
0.11782,0.04556,0.19293,0.11317
0.11783,0.045705,0.19279,0.11238
0.11788,0.04565,0.19268,0.11188
0.11791,0.045362,0.19263,0.11167
0.11788,0.045097,0.19263,0.11154
0.11781,0.045044,0.1926,0.11138
0.11776,0.045095,0.19253,0.11121
0.11777,0.045032,0.19246,0.11109
0.11783,0.044817,0.19245,0.11098
0.1179,0.044611,0.19249,0.11078
0.11794,0.044547,0.19253,0.11053
0.11791,0.044587,0.19252,0.11036
0.11787,0.044634,0.19249,0.11037
0.11786,0.044657,0.1925,0.11045
0.11793,0.044653,0.19259,0.1103
0.11804,0.044584,0.19272,0.1098
0.11811,0.0444,0.19279,0.10916
0.11809,0.044139,0.19279,0.10876
0.11802,0.043944,0.19276,0.10874
0.11799,0.04392,0.1928,0.10886
0.11805,0.044034,0.19292,0.10877
0.11817,0.044187,0.19308,0.10839
0.11826,0.044299,0.19318,0.10799
0.11826,0.044319,0.19321,0.10789
0.11821,0.044234,0.19322,0.10806
0.11818,0.044085,0.19326,0.10815
0.11822,0.043952,0.19336,0.10792
0.1183,0.043879,0.19347,0.1075
0.11837,0.043823,0.19354,0.10728
0.1184,0.043707,0.19356,0.10744
0.11841,0.043558,0.19357,0.10774
0.11841,0.043516,0.19361,0.1078
0.11844,0.043662,0.19369,0.1075
0.11851,0.043913,0.19381,0.10709
0.11859,0.044108,0.19391,0.10692
0.11864,0.044155,0.19396,0.10705
0.11864,0.044072,0.19394,0.10727
0.11862,0.043908,0.1939,0.10736
0.11862,0.043695,0.19391,0.10733
0.11868,0.043499,0.19401,0.10727
0.11876,0.04341,0.19415,0.10721
0.1188,0.043449,0.19425,0.10705
0.11877,0.043514,0.19428,0.10678
0.11872,0.043473,0.19427,0.10652
0.11871,0.043322,0.19432,0.10644
0.11879,0.043203,0.19445,0.10659
0.11889,0.043233,0.19461,0.10686
0.11893,0.043377,0.19467,0.10712
0.1189,0.043514,0.19459,0.10729
0.11884,0.043565,0.19444,0.10735
0.11882,0.043526,0.19435,0.10726
0.11887,0.043414,0.19436,0.107
0.11893,0.043244,0.1944,0.10661
0.11894,0.043082,0.19436,0.10617
0.11888,0.043041,0.19421,0.1058
0.1188,0.043159,0.19403,0.10548
0.11876,0.043321,0.19392,0.10518
0.11878,0.043362,0.19394,0.1049
0.11882,0.043257,0.19403,0.10474
0.11882,0.043136,0.19407,0.10475
0.11877,0.043103,0.194,0.10492
0.11869,0.043104,0.19386,0.10509
0.11865,0.043034,0.19377,0.10513
0.11866,0.042925,0.19378,0.105
0.11871,0.042944,0.19388,0.10481
0.11878,0.043171,0.19399,0.1047
0.1188,0.043453,0.19401,0.10477
0.11877,0.043549,0.19395,0.10496
0.11872,0.043411,0.1939,0.10517
0.11872,0.043249,0.19391,0.10527
0.11878,0.043271,0.19401,0.10524
0.11888,0.043413,0.19413,0.10514
0.11894,0.043417,0.19423,0.10506
0.11892,0.043165,0.19428,0.10505
0.11885,0.042862,0.19432,0.10512
0.11881,0.042823,0.19437,0.10522
0.11885,0.043102,0.19441,0.10537
0.11892,0.043429,0.19446,0.10557
0.11896,0.04352,0.19451,0.10577
0.11892,0.043378,0.19456,0.10584
0.11883,0.043211,0.19461,0.1057
0.11879,0.043122,0.19464,0.10541
0.11882,0.043003,0.19464,0.10514
0.1189,0.04275,0.19463,0.10504
0.11894,0.042466,0.19465,0.10508
0.1189,0.042373,0.19472,0.10513
0.11881,0.042543,0.1948,0.10511
0.11876,0.042817,0.19484,0.10507
0.11879,0.042999,0.19484,0.10515
0.11888,0.043033,0.19481,0.1054
0.11893,0.042982,0.19481,0.10573
0.11889,0.042924,0.19487,0.10598
0.11879,0.042898,0.19496,0.10605
0.11873,0.042949,0.19503,0.10597
0.11875,0.043106,0.19503,0.10584
0.11883,0.043282,0.195,0.10577
0.11887,0.043287,0.19499,0.10578
0.11881,0.043004,0.19504,0.1058
0.1187,0.042565,0.19514,0.10571
0.11863,0.042283,0.19521,0.10544
0.11866,0.042368,0.1952,0.10505
0.11874,0.042715,0.19512,0.10476
0.11875,0.04299,0.19504,0.10474
0.11864,0.042928,0.19501,0.10499
0.11848,0.042548,0.19501,0.10528
0.11836,0.042134,0.19495,0.10536
0.11835,0.041978,0.1948,0.10517
0.11841,0.042129,0.19459,0.1049
0.11843,0.042374,0.1944,0.10477
0.11834,0.042461,0.1943,0.10485
0.11816,0.042347,0.19428,0.10503
0.11802,0.042218,0.19426,0.10513
0.118,0.042255,0.19417,0.10512
0.11809,0.042437,0.19402,0.10512
0.11816,0.042614,0.19388,0.10528
0.11813,0.042716,0.19381,0.10565
0.11799,0.042831,0.19381,0.10612
0.11789,0.043048,0.19381,0.10655
0.1179,0.04331,0.19372,0.10683
0.118,0.043487,0.19357,0.10698
0.11808,0.043557,0.19344,0.10713
0.11804,0.043639,0.19343,0.1074
0.11792,0.043817,0.19352,0.10785
0.11786,0.044015,0.19361,0.10839
0.11792,0.044104,0.19361,0.10887
0.11804,0.044093,0.19352,0.10922
0.11811,0.044141,0.19347,0.10949
0.11808,0.044362,0.19353,0.10976
0.11801,0.044664,0.19367,0.11007
0.11799,0.044829,0.19377,0.11038
0.11807,0.044761,0.19374,0.1107
0.11817,0.044607,0.19364,0.11108
0.11819,0.044618,0.19361,0.11155
0.11814,0.044887,0.19372,0.11203
0.11807,0.045253,0.19386,0.11237
0.11806,0.04547,0.19392,0.1125
0.11812,0.045437,0.19384,0.11251
0.11821,0.045309,0.19373,0.11263
0.11827,0.045325,0.19373,0.11306
0.11829,0.045564,0.19386,0.11372
0.11827,0.045889,0.19402,0.11437
0.11827,0.046109,0.1941,0.11481
0.11831,0.04618,0.19405,0.11509
0.11838,0.046243,0.19398,0.11549
0.11846,0.046475,0.19396,0.11622
0.11853,0.046926,0.19401,0.11717
0.11855,0.047469,0.19406,0.118
0.11855,0.047874,0.19407,0.11839
0.11856,0.047966,0.19405,0.11838
0.1186,0.047759,0.19406,0.11832
0.11866,0.047465,0.19415,0.11853
0.11873,0.047342,0.19428,0.11905
0.11875,0.047484,0.19438,0.11959
0.11873,0.04777,0.19441,0.11991
0.11873,0.048021,0.19438,0.12003
0.11878,0.04819,0.19435,0.12021
0.11888,0.048355,0.19437,0.12061
0.11897,0.048553,0.19441,0.12112
0.11898,0.048701,0.1944,0.12146
0.11892,0.048711,0.19431,0.1215
0.11886,0.048632,0.19416,0.12141
0.11888,0.04863,0.19406,0.12148
0.11898,0.048822,0.19403,0.12182
0.11908,0.049165,0.19405,0.12228
0.11912,0.049514,0.19401,0.12264
0.11907,0.049744,0.1939,0.12283
0.119,0.049827,0.19375,0.12303
0.11898,0.049841,0.19368,0.12339
0.11904,0.049931,0.19371,0.12387
0.11916,0.050201,0.19379,0.12435
0.11925,0.05063,0.19381,0.12474
0.11926,0.05106,0.19373,0.12511
0.11922,0.051331,0.19363,0.12553
0.11921,0.051429,0.19363,0.12601
0.1193,0.05149,0.19374,0.12646
0.11944,0.051655,0.19388,0.12685
0.11953,0.051932,0.19395,0.12722
0.11951,0.052238,0.19392,0.12767
0.11945,0.052526,0.19387,0.12821
0.11945,0.052847,0.19393,0.12878
0.11957,0.053231,0.19409,0.12933
0.11974,0.053573,0.19427,0.12986
0.11984,0.053703,0.19436,0.13042
0.11983,0.053597,0.19435,0.13109
0.11978,0.053476,0.1943,0.13181
0.11979,0.053609,0.1943,0.13245
0.11988,0.05401,0.19441,0.1329
0.11999,0.054398,0.19457,0.13317
0.12006,0.054515,0.1947,0.13343
0.12008,0.054439,0.19472,0.13386
0.12008,0.054504,0.19467,0.13444
0.12009,0.054904,0.19462,0.13505
0.12014,0.055462,0.19468,0.13557
0.12022,0.055828,0.19483,0.13606
0.12029,0.055872,0.19497,0.13664
0.12034,0.055804,0.19501,0.13731
0.12034,0.055905,0.19495,0.13793
0.12033,0.05624,0.19486,0.13834
0.12035,0.056676,0.19484,0.13861
0.12043,0.057087,0.19491,0.13898
0.12052,0.057434,0.195,0.13956
0.12058,0.057676,0.19506,0.1402
0.12056,0.057726,0.19508,0.14063
0.12052,0.057598,0.19513,0.14075
0.12053,0.057494,0.19525,0.14076
0.1206,0.057639,0.1954,0.14099
0.12069,0.058018,0.1955,0.14153
0.12073,0.058375,0.19552,0.1422
0.12072,0.058505,0.19546,0.14275
0.12068,0.0585,0.19539,0.14309
0.12067,0.058637,0.19535,0.14339
0.12071,0.059039,0.19534,0.14379
0.12076,0.059525,0.19532,0.14426
0.12077,0.059811,0.19525,0.14459
0.12072,0.059802,0.19512,0.14467
0.12064,0.059654,0.19497,0.1446
0.12059,0.059603,0.19485,0.14457
0.12059,0.05975,0.19481,0.14466
0.12064,0.059992,0.1948,0.14481
0.12067,0.060144,0.19479,0.14495
0.12063,0.060123,0.19472,0.14514
0.12055,0.060037,0.19462,0.14548
0.1205,0.060078,0.19453,0.14593
0.12052,0.060314,0.19449,0.14633
0.12061,0.060606,0.1945,0.14658
0.12069,0.06077,0.1945,0.1468
0.12068,0.060826,0.19447,0.14726
0.12061,0.061012,0.19444,0.14801
0.12055,0.06149,0.19442,0.1488
0.12057,0.062107,0.19442,0.14928
0.12066,0.062519,0.19442,0.14939
0.12072,0.062554,0.19441,0.1494
0.12069,0.062371,0.1944,0.14964
0.12059,0.062253,0.19441,0.15013
0.12052,0.062316,0.19444,0.15059
0.12057,0.062475,0.19447,0.15074
0.12068,0.062608,0.19447,0.15065
0.12074,0.062666,0.19446,0.15062
0.12069,0.062647,0.19447,0.15083
0.12056,0.062562,0.19451,0.15115
0.12047,0.062482,0.19455,0.15129
0.12051,0.06252,0.19457,0.15108
0.12061,0.062671,0.19455,0.15059
0.12065,0.062721,0.19455,0.15005
0.12056,0.062418,0.19459,0.14958
0.1204,0.061764,0.19465,0.14918
