ch1voltsWL2,ch5voltsWL2
0.00073897,-0.0022183
0.00067395,-0.0012202
0.00061157,-0.00034497
0.0006532,0.00051222
0.00075779,0.0014434
0.0008191,0.0024892
0.00080857,0.0036319
0.00079604,0.0048175
0.00084332,0.0060075
0.00092413,0.0072208
0.00096656,0.0085089
0.00094719,0.0098716
0.00091382,0.011201
0.00092232,0.012334
0.0009791,0.013179
0.0010528,0.013797
0.00112,0.01434
0.0011802,0.014924
0.001233,0.015574
0.0012666,0.016292
0.0012767,0.017133
0.0012813,0.018179
0.0013005,0.019408
0.0013222,0.020624
0.0013046,0.021573
0.0012184,0.022148
0.0010787,0.022493
0.00092793,0.022868
0.00079057,0.023412
0.00065604,0.024029
0.00050714,0.024518
0.00035373,0.024803
0.00022646,0.025022
0.00013927,0.025402
6.9846e-05,0.026062
-1.5243e-05,0.02693
-0.00012003,0.027848
-0.00021196,0.02873
-0.00025638,0.029611
-0.00025214,0.030553
-0.00022936,0.03155
-0.00021745,0.032525
-0.00022225,0.033413
-0.00023368,0.034236
-0.00024492,0.03506
-0.00025373,0.035917
-0.00024903,0.036764
-0.00021039,0.037541
-0.00013032,0.038261
-3.332e-05,0.038998
3.921e-05,0.039796
6.8333e-05,0.040601
7.7284e-05,0.041309
0.00010778,0.041902
0.00017671,0.042522
0.00025976,0.043358
0.00031969,0.044465
0.00034524,0.045695
0.00035829,0.046834
0.00038631,0.047808
0.00043352,0.048727
0.00048132,0.049748
0.00051276,0.05091
0.00053118,0.05213
0.00055487,0.053335
0.00059692,0.054531
0.00065294,0.055738
0.00070836,0.056911
0.00075352,0.057988
0.00078978,0.059013
0.00082319,0.06014
0.00085595,0.061444
0.00088592,0.062767
0.0009135,0.063803
0.00094577,0.064389
0.00099138,0.064669
0.0010517,0.064937
0.0011202,0.06533
0.0011918,0.06574
0.00127,0.066033
0.0013592,0.066279
0.001448,0.066678
0.0015063,0.067228
0.0015036,0.067552
0.0014343,0.067135
0.0013219,0.065768
0.0011982,0.063747
0.0010801,0.06162
0.00096773,0.059767
0.00085867,0.058213
0.0007566,0.056797
0.00066296,0.055441
0.00056906,0.054214
0.00046533,0.053202
0.00035741,0.052381
0.00026389,0.05164
0.00019289,0.050874
0.00012803,0.050033
4.7959e-05,0.049103
-4.0552e-05,0.048104
-0.00010095,0.047097
-0.00010599,0.046161
-7.164e-05,0.04531
-4.0141e-05,0.04446
-2.9757e-05,0.043523
-1.4727e-05,0.042527
3.7251e-05,0.041603
0.00011634,0.040807
0.00017395,0.039999
0.00017719,0.038952
0.00014625,0.037607
0.00012697,0.036174
0.00013489,0.034923
0.00014267,0.033886
0.00012352,0.032801
8.9366e-05,0.031395
7.3243e-05,0.029687
8.3288e-05,0.027985
9.3676e-05,0.026585
8.4271e-05,0.025514
7.1579e-05,0.024562
8.4514e-05,0.023545
0.00011706,0.022476
0.00012718,0.021491
9.1243e-05,0.020684
4.4109e-05,0.020044
4.628e-05,0.01953
0.00011185,0.019121
0.00018501,0.018767
0.00019766,0.018342
0.00014363,0.017735
8.3688e-05,0.016994
7.6977e-05,0.016342
0.00011952,0.015958
0.00015712,0.015744
0.00015133,0.015346
0.00012069,0.014454
0.00011525,0.013089
0.00015976,0.011594
0.00022922,0.010321
0.00027757,0.0093444
0.0002827,0.0084697
0.00026127,0.0074918
0.00024451,0.0064149
0.00024297,0.0054094
0.00023312,0.0045801
