ch1voltsWL2,ch4voltsWL2
0.0014067,0.0031519
0.0013991,0.0032206
0.0013836,0.0033705
0.0013573,0.0035768
0.0013415,0.0037793
0.0013633,0.0039449
0.0014308,0.0041138
0.0015262,0.0043657
0.0016157,0.0047341
0.001665,0.0051599
0.0016629,0.0055515
0.0016434,0.0058889
0.0016668,0.0062376
0.0017616,0.0066506
0.0018855,0.0070865
0.0019593,0.007453
0.0019517,0.0077279
0.0019213,0.0080015
0.0019577,0.008373
0.0020783,0.0088153
0.0022009,0.0091771
0.0022317,0.0093353
0.0021736,0.0093388
0.0021288,0.0093852
0.0021894,0.009654
0.0023418,0.010165
0.0024888,0.010791
0.002558,0.01138
0.0025661,0.011874
0.0025764,0.012312
0.0026153,0.012757
0.0026494,0.013208
0.0026393,0.01357
0.0025922,0.013697
0.0025527,0.013494
0.0025543,0.013014
0.0025944,0.012448
0.0026469,0.012007
0.002679,0.011769
0.0026522,0.011639
0.0025304,0.011471
0.0023138,0.011216
0.0020639,0.010957
0.0018715,0.010798
0.0017796,0.010728
0.0017377,0.010619
0.0016489,0.010349
0.0014673,0.0099096
0.0012464,0.0094115
0.0010847,0.0089779
0.0010261,0.0086535
0.0010189,0.0083925
0.00097222,0.0081163
0.00084685,0.0077802
0.00068732,0.0074062
0.00057087,0.0070636
0.00053014,0.006812
0.00052822,0.0066478
0.00050191,0.0065032
0.00041964,0.0063084
0.00029875,0.0060651
0.00017703,0.0058559
7.4897e-05,0.005766
-1.471e-05,0.0057925
-0.0001067,0.0058361
-0.00020382,0.0057849
-0.0002972,0.0056068
-0.00037845,0.0053706
-0.00044384,0.0051974
-0.00048822,0.0051973
-0.00050351,0.0054238
-0.00048967,0.0058467
-0.00046338,0.0063495
-0.00044731,0.006782
-0.0004498,0.0070514
-0.00046209,0.0071698
-0.00047775,0.0071948
-0.00050914,0.007116
-0.00057613,0.006821
-0.00067657,0.0062055
-0.00077543,0.0053193
-0.00083188,0.0043766
-0.00083883,0.0035946
-0.00083315,0.003021
-0.00086581,0.0025289
-0.00096094,0.0019783
-0.0010993,0.0013643
-0.0012355,0.00079856
-0.0013311,0.00036487
-0.0013828,1.969e-05
-0.0014261,-0.00035516
-0.0015103,-0.00081807
-0.001656,-0.0013055
-0.0018279,-0.0017044
-0.0019569,-0.0019724
-0.0019981,-0.0021748
-0.0019722,-0.0024086
-0.0019434,-0.0027002
-0.001954,-0.0029811
-0.0019856,-0.0031544
-0.0019882,-0.0031783
-0.0019434,-0.0030924
-0.0018874,-0.0029792
-0.0018711,-0.0029092
-0.0019035,-0.0029084
-0.0019437,-0.002955
-0.001946,-0.0029996
-0.0019083,-0.0030023
-0.0018724,-0.0029706
-0.0018824,-0.0029652
-0.0019451,-0.0030538
-0.0020278,-0.0032442
-0.0020884,-0.0034648
-0.0021078,-0.0036158
-0.0020991,-0.0036454
-0.0020878,-0.0035708
-0.0020831,-0.003433
-0.0020652,-0.0032454
-0.002005,-0.0029968
-0.0018992,-0.0026939
-0.0017842,-0.0023778
-0.00171,-0.0020983
-0.0016993,-0.0018934
-0.0017318,-0.0018082
-0.001765,-0.0019134
-0.0017674,-0.0022669
-0.0017307,-0.0028341
-0.0016616,-0.0034645
-0.001574,-0.0039759
-0.0014898,-0.0042787
-0.001437,-0.0044163
-0.0014339,-0.0044907
-0.0014736,-0.0045645
-0.0015304,-0.004643
-0.0015835,-0.0047267
-0.0016302,-0.0048433
-0.0016763,-0.0050168
-0.0017184,-0.0052269
-0.0017434,-0.0054222
-0.0017423,-0.0055725
-0.0017191,-0.0056907
-0.0016842,-0.005802
-0.0016465,-0.0059124
-0.001616,-0.0060207
-0.0016066,-0.0061424
-0.0016223,-0.0062916
-0.0016395,-0.0064363
-0.0016166,-0.006502
-0.0015355,-0.0064451
-0.0014308,-0.006315
-0.0013652,-0.0062079
-0.0013661,-0.0061502
-0.001394,-0.0060511
-0.0013845,-0.0058018
-0.0013218,-0.0054214
-0.0012587,-0.005073
-0.0012542,-0.0049123
-0.0012985,-0.0049251
-0.001313,-0.0049328
-0.0012307,-0.0047572
-0.0010702,-0.004369
-0.00092149,-0.0038775
-0.00085769,-0.0033994
-0.0008653,-0.0029622
-0.00086139,-0.0025239
-0.00077611,-0.0020563
