ch1voltsWL1,ch5voltsWL1,ch1voltsWL2,ch5voltsWL2
0.23735,0.15977,0.66721,0.16875
0.23735,0.16033,0.66714,0.1688
0.23736,0.16076,0.66712,0.16876
0.23736,0.16101,0.66715,0.16889
0.23733,0.16117,0.66718,0.16919
0.23729,0.1614,0.66718,0.16943
0.23729,0.16174,0.66719,0.16946
0.23731,0.16212,0.66721,0.16939
0.23734,0.16234,0.66726,0.16946
0.23735,0.16233,0.66728,0.16974
0.23735,0.16217,0.66726,0.17013
0.23737,0.16207,0.66724,0.17047
0.23743,0.16213,0.66728,0.17068
0.23747,0.16228,0.66738,0.17079
0.23747,0.16239,0.66752,0.17081
0.23744,0.16243,0.66761,0.17071
0.23742,0.16245,0.66763,0.17051
0.23743,0.16249,0.66757,0.17028
0.23746,0.16254,0.66745,0.17013
0.23745,0.16259,0.66728,0.17005
0.23741,0.16267,0.6671,0.17
0.23736,0.16282,0.66693,0.16992
0.23733,0.16303,0.66679,0.16985
0.23732,0.16324,0.66665,0.16984
0.2373,0.16344,0.6665,0.16986
0.23724,0.16363,0.66634,0.16985
0.23718,0.16377,0.6662,0.16981
0.23715,0.16381,0.6661,0.16981
0.23715,0.16375,0.66604,0.16992
0.23715,0.16365,0.666,0.17008
0.23714,0.16353,0.66593,0.17016
0.23711,0.1634,0.66587,0.17009
0.23707,0.1633,0.66585,0.16999
0.23704,0.16337,0.66589,0.17001
0.23703,0.16372,0.66594,0.17022
0.23702,0.1643,0.666,0.17049
0.23702,0.16488,0.66603,0.17069
0.237,0.16528,0.66607,0.17083
0.23696,0.16553,0.66612,0.17107
0.23692,0.16572,0.66614,0.17153
0.23688,0.16589,0.66613,0.1721
0.23688,0.16605,0.66609,0.17249
0.23691,0.16621,0.66604,0.17252
0.23694,0.16644,0.66601,0.17227
0.23694,0.16668,0.66598,0.17208
0.23689,0.16676,0.66595,0.17217
0.23683,0.16667,0.66591,0.17253
0.23679,0.16657,0.66591,0.1729
0.23678,0.16665,0.666,0.17306
0.2368,0.16683,0.66614,0.173
0.23682,0.16683,0.66629,0.1729
0.23684,0.16652,0.66642,0.17294
0.23687,0.16613,0.66656,0.17317
0.23691,0.16599,0.66674,0.17348
0.23695,0.16612,0.66699,0.17372
0.23698,0.16621,0.66723,0.17375
0.23698,0.16597,0.66741,0.17349
0.23696,0.1654,0.66747,0.17302
0.23693,0.16478,0.66744,0.17253
0.23691,0.16427,0.66733,0.17221
0.2369,0.16381,0.66717,0.17207
0.23687,0.16323,0.66696,0.17191
0.2368,0.16256,0.66673,0.17151
0.23671,0.16201,0.66652,0.17088
0.23663,0.16173,0.66636,0.17027
0.23656,0.16163,0.66623,0.16988
0.23649,0.16144,0.66613,0.16966
0.23643,0.16101,0.66602,0.16936
0.23637,0.16043,0.66593,0.1688
0.23629,0.15993,0.66587,0.1681
0.23622,0.15959,0.66586,0.1676
0.23613,0.15937,0.66589,0.16749
0.23604,0.15923,0.66595,0.1677
0.23597,0.15924,0.66601,0.16799
0.23592,0.1594,0.66607,0.16816
0.23588,0.15959,0.66611,0.16821
0.23581,0.15962,0.66614,0.16825
0.23574,0.15951,0.6662,0.16836
0.23568,0.1594,0.66629,0.16851
0.23567,0.15931,0.66641,0.1686
0.23568,0.15904,0.6665,0.16853
0.23568,0.15848,0.66652,0.16827
0.23565,0.15787,0.66647,0.16788
0.23561,0.15761,0.66643,0.16756
0.23561,0.15776,0.66645,0.16741
0.23565,0.15793,0.66655,0.16742
0.23569,0.15773,0.66666,0.16744
0.2357,0.15721,0.66675,0.16736
0.23568,0.15678,0.66683,0.16722
0.23565,0.15663,0.66693,0.16715
0.23567,0.15652,0.66707,0.16717
0.23571,0.15616,0.66721,0.16717
0.23576,0.15561,0.6673,0.16706
0.23578,0.15526,0.66736,0.16688
0.23578,0.1553,0.6674,0.16676
0.23579,0.15549,0.66748,0.16673
0.23581,0.15539,0.66756,0.16663
0.2358,0.15481,0.66761,0.16631
0.23577,0.15403,0.6676,0.16579
0.23571,0.1535,0.66752,0.16527
0.23567,0.15338,0.6674,0.16491
0.23565,0.15339,0.66726,0.16468
0.23565,0.15313,0.66713,0.16442
0.23564,0.15248,0.66699,0.164
0.23562,0.1517,0.66686,0.16349
0.23558,0.15116,0.66677,0.16299
0.23553,0.15098,0.66671,0.16261
0.23548,0.15097,0.66671,0.16235
0.23544,0.15094,0.66674,0.16222
0.23542,0.1508,0.66679,0.16221
0.23543,0.1506,0.66684,0.16229
0.23543,0.1504,0.66687,0.16234
0.23539,0.15021,0.66687,0.16229
0.23533,0.15006,0.66686,0.16214
0.23527,0.15004,0.66686,0.162
0.23526,0.15018,0.66692,0.16194
0.23529,0.15035,0.667,0.16196
0.2353,0.15033,0.66706,0.16196
0.23526,0.14996,0.66709,0.16186
0.23521,0.14932,0.66711,0.16165
0.23519,0.14872,0.66714,0.16141
0.23525,0.14839,0.66719,0.16122
0.23532,0.14835,0.66721,0.16111
0.23536,0.14835,0.6672,0.16102
0.23535,0.14816,0.66718,0.16086
0.23531,0.14777,0.66719,0.16061
0.23529,0.14742,0.66726,0.16038
0.2353,0.14731,0.66737,0.1603
0.23531,0.14743,0.66749,0.16042
0.23533,0.14755,0.66759,0.16062
0.23536,0.14743,0.66768,0.16072
0.23541,0.14711,0.66775,0.16068
0.23546,0.14684,0.66782,0.16065
0.23551,0.14683,0.66788,0.16079
0.23554,0.14707,0.66793,0.16105
0.23557,0.14734,0.668,0.16121
0.23561,0.14741,0.6681,0.16112
0.23564,0.14725,0.66822,0.16088
0.23564,0.14701,0.66833,0.1607
0.23562,0.1468,0.66839,0.1606
0.23559,0.14658,0.66836,0.1604
0.23557,0.14623,0.66824,0.15993
0.23558,0.14575,0.66805,0.15924
0.23559,0.14528,0.66786,0.15866
0.23558,0.14502,0.66771,0.15842
0.23555,0.145,0.66761,0.15849
0.23553,0.14511,0.66756,0.15868
0.23553,0.14518,0.66755,0.15881
0.23553,0.14515,0.66754,0.15885
0.23551,0.14509,0.66754,0.15884
0.23551,0.14509,0.66754,0.15879
0.23553,0.14514,0.66757,0.15873
0.23558,0.14522,0.66762,0.15874
0.23562,0.14532,0.66768,0.15884
0.23563,0.14546,0.66774,0.15896
0.23561,0.14559,0.66778,0.15892
0.23559,0.14559,0.66779,0.15868
0.2356,0.14537,0.66783,0.15841
0.23562,0.14503,0.6679,0.15834
0.23564,0.14478,0.668,0.15851
0.23566,0.14482,0.66809,0.15867
0.23569,0.14509,0.66813,0.15858
0.23573,0.14536,0.66814,0.15827
0.23577,0.14535,0.66814,0.15808
0.23578,0.14502,0.66816,0.15824
0.23579,0.14457,0.66819,0.15865
0.23582,0.14429,0.66821,0.15893
0.23586,0.14428,0.66822,0.15887
0.2359,0.14447,0.66823,0.15864
0.23592,0.14468,0.66827,0.15859
0.23593,0.14486,0.66836,0.15886
0.23596,0.1451,0.66846,0.15926
0.23602,0.14546,0.66854,0.15947
0.23609,0.1459,0.66858,0.15943
0.23614,0.14622,0.66862,0.15938
0.23618,0.14629,0.66871,0.15959
0.23621,0.14616,0.66884,0.15999
0.23625,0.14596,0.66898,0.16026
0.23626,0.14582,0.66906,0.16013
0.23624,0.14573,0.66905,0.15966
0.23621,0.14556,0.66895,0.15915
0.23622,0.14524,0.66882,0.15882
0.23625,0.14486,0.6687,0.15866
0.23629,0.1446,0.6686,0.15853
0.23628,0.14462,0.66848,0.15842
0.23624,0.14487,0.66836,0.15845
0.23621,0.14514,0.66825,0.15868
0.23624,0.14528,0.66821,0.15898
0.23631,0.14532,0.66823,0.15914
0.23636,0.14534,0.66827,0.15906
0.23635,0.14535,0.66829,0.15887
0.2363,0.14526,0.66827,0.15872
0.23627,0.14506,0.66824,0.1586
0.23628,0.14485,0.66822,0.15842
0.23632,0.14477,0.66822,0.15815
0.23634,0.1448,0.66823,0.15797
0.23635,0.14476,0.66824,0.158
0.23637,0.14459,0.66828,0.15823
0.23643,0.14441,0.66836,0.15844
0.23648,0.14444,0.66847,0.15849
0.2365,0.14471,0.66855,0.15844
0.23649,0.14504,0.66858,0.15848
0.23649,0.14522,0.66859,0.15867
0.23655,0.14521,0.66862,0.15888
0.23662,0.14511,0.66869,0.15896
0.23666,0.14509,0.66875,0.15888
0.23665,0.14518,0.66876,0.15877
0.23663,0.14531,0.66872,0.15877
0.23663,0.1454,0.66868,0.15892
0.23666,0.14543,0.6687,0.15914
0.23669,0.14547,0.66879,0.15936
0.23671,0.1456,0.6689,0.15954
0.23673,0.14582,0.66899,0.15971
0.23677,0.14604,0.66904,0.15993
0.23684,0.14614,0.6691,0.16021
0.23691,0.14608,0.6692,0.16051
0.23696,0.14591,0.66934,0.16067
0.23698,0.14569,0.66947,0.16054
0.23699,0.14546,0.66955,0.1601
0.23699,0.14527,0.66956,0.15952
0.23698,0.14514,0.6695,0.15911
0.23696,0.14511,0.66938,0.15905
0.23695,0.14519,0.66921,0.15928
0.23695,0.14532,0.66903,0.1595
0.23696,0.14543,0.66885,0.1595
0.23698,0.14545,0.66871,0.15924
0.23697,0.14537,0.66863,0.15893
0.23694,0.14522,0.66858,0.15879
0.23692,0.14509,0.66856,0.15884
0.23693,0.1451,0.66854,0.15896
0.23696,0.14527,0.6685,0.15898
0.23699,0.14546,0.66845,0.15886
0.23701,0.14545,0.6684,0.15869
0.23701,0.14512,0.66839,0.15854
0.23701,0.14467,0.66843,0.1584
0.23702,0.14443,0.66852,0.15826
0.23702,0.14455,0.66862,0.15814
0.23702,0.14479,0.66872,0.15813
0.23703,0.14487,0.6688,0.1583
0.23706,0.14476,0.66887,0.15858
0.23711,0.14473,0.66892,0.15881
0.23715,0.14494,0.66894,0.15889
0.23717,0.14525,0.66891,0.15885
0.23717,0.14543,0.66886,0.15882
0.23717,0.14553,0.66882,0.15889
0.23716,0.14583,0.66879,0.15905
0.23715,0.14639,0.66874,0.15922
0.23714,0.14687,0.66867,0.15938
0.23713,0.14694,0.66859,0.15957
0.23714,0.14675,0.66858,0.15989
0.23718,0.14685,0.66865,0.16037
0.23723,0.14755,0.66877,0.16095
0.23728,0.14851,0.66888,0.16147
0.23732,0.1491,0.66895,0.16182
0.23737,0.14913,0.66904,0.16199
0.23743,0.14901,0.66922,0.16209
0.23748,0.1492,0.66947,0.16224
0.23752,0.1497,0.66971,0.16246
0.23754,0.15009,0.66983,0.16265
0.23754,0.15013,0.66981,0.1627
0.23753,0.14997,0.6697,0.16261
0.23754,0.14994,0.66955,0.16252
0.23757,0.15011,0.66939,0.16256
0.2376,0.15034,0.66921,0.16273
0.2376,0.15051,0.669,0.16292
0.2376,0.15073,0.6688,0.163
0.2376,0.15107,0.66864,0.16294
0.2376,0.15144,0.66852,0.16278
0.2376,0.15161,0.66842,0.16262
0.23759,0.15148,0.66834,0.16253
0.23758,0.15122,0.66827,0.16253
0.23759,0.15108,0.6682,0.16259
0.2376,0.15112,0.66815,0.16262
0.23757,0.15122,0.66809,0.16254
0.23752,0.15121,0.66805,0.1624
0.23748,0.15117,0.66804,0.16235
0.23747,0.15129,0.66808,0.16254
0.23749,0.15168,0.66817,0.16299
0.2375,0.15224,0.66827,0.16349
0.23749,0.1527,0.66833,0.16386
0.23747,0.15289,0.66834,0.16403
0.23747,0.15289,0.66833,0.16412
0.23749,0.15293,0.6683,0.16429
0.23749,0.15319,0.66828,0.16452
0.23748,0.15361,0.66826,0.16472
0.23746,0.15401,0.66824,0.16485
0.23746,0.15428,0.66823,0.16499
0.23748,0.15451,0.66823,0.16527
0.2375,0.15485,0.66825,0.16565
0.23752,0.15535,0.66828,0.16599
0.23754,0.15588,0.66833,0.16618
0.23755,0.15626,0.66838,0.16633
0.23759,0.15646,0.66846,0.1666
0.23765,0.15664,0.66854,0.16704
0.23769,0.15693,0.66864,0.16752
0.23771,0.15729,0.66874,0.16786
0.2377,0.15757,0.66882,0.16806
0.23769,0.15772,0.66888,0.16826
0.2377,0.15787,0.66891,0.16851
0.23772,0.15812,0.66889,0.16867
0.23774,0.15843,0.66879,0.16855
0.23772,0.15861,0.66863,0.1682
0.23769,0.15854,0.66843,0.16791
0.23765,0.15838,0.66824,0.16794
0.23764,0.15837,0.66807,0.16822
0.23763,0.15859,0.66792,0.16848
0.23762,0.15888,0.66777,0.16843
0.23759,0.15899,0.66761,0.16809
0.23756,0.15888,0.66749,0.16767
0.23753,0.15874,0.6674,0.1674
0.23752,0.15876,0.66734,0.16735
0.23751,0.15895,0.66729,0.16744
0.23752,0.15916,0.66723,0.16753
0.23753,0.1592,0.66719,0.16755
0.23753,0.15908,0.66719,0.16752
0.23751,0.159,0.66721,0.16751
0.23746,0.15914,0.66722,0.16768
0.23741,0.15958,0.66723,0.16807
0.23739,0.16016,0.66724,0.16857
0.23739,0.16063,0.66726,0.16894
0.2374,0.1609,0.66727,0.16905
0.23739,0.16108,0.66723,0.16897
0.23736,0.16131,0.66717,0.16896
0.23735,0.16159,0.66711,0.16922
0.23736,0.16183,0.6671,0.1697
0.23738,0.162,0.66713,0.17017
0.23739,0.1622,0.66715,0.17045
0.23737,0.16252,0.66712,0.17056
0.23735,0.16292,0.6671,0.17064
0.23737,0.16325,0.66713,0.17079
0.2374,0.16348,0.66723,0.17102
0.23742,0.16376,0.66735,0.17126
0.23742,0.1642,0.66745,0.17153
0.23741,0.16478,0.66751,0.17188
0.23744,0.1653,0.66756,0.1723
0.23749,0.16561,0.66765,0.17271
0.23754,0.16569,0.66775,0.17296
0.23754,0.16562,0.66783,0.17299
0.23749,0.1655,0.66782,0.17286
0.23744,0.16539,0.66772,0.1727
0.23741,0.16532,0.66754,0.17261
0.2374,0.16529,0.66733,0.17258
0.23739,0.16519,0.66711,0.17249
0.23736,0.16492,0.66693,0.17228
0.23733,0.16453,0.66679,0.17197
0.23731,0.16425,0.66667,0.17164
0.2373,0.16429,0.66655,0.17137
0.23729,0.1646,0.66644,0.17123
0.23726,0.16487,0.66636,0.17122
0.23723,0.16483,0.66632,0.1713
0.2372,0.16448,0.66628,0.17143
0.23716,0.1642,0.66623,0.17154
0.23712,0.16433,0.66614,0.17159
0.23707,0.16485,0.66608,0.17157
0.23704,0.1654,0.66606,0.17148
0.23702,0.16563,0.66609,0.1714
0.23701,0.16551,0.66611,0.17139
0.23699,0.1654,0.66611,0.17156
0.23698,0.16562,0.66611,0.17191
0.23699,0.16616,0.66613,0.17237
0.237,0.1668,0.66616,0.17277
0.23699,0.16727,0.66613,0.17301
0.23696,0.16753,0.66605,0.17311
0.23693,0.16765,0.66598,0.17316
0.23694,0.16768,0.66595,0.17324
0.23696,0.16761,0.66597,0.17332
0.23697,0.16749,0.66599,0.17335
0.23694,0.16747,0.666,0.17339
0.2369,0.16762,0.66604,0.17356
0.23687,0.1679,0.66617,0.17398
0.23688,0.1682,0.66637,0.17459
0.2369,0.16845,0.66656,0.17518
0.23692,0.16867,0.66669,0.17558
0.23694,0.16888,0.6668,0.1758
0.23697,0.169,0.66696,0.17597
0.237,0.16895,0.6672,0.17619
0.23703,0.16874,0.66747,0.17632
0.23703,0.16841,0.66767,0.17618
0.23701,0.16793,0.66775,0.17567
0.23697,0.16725,0.66772,0.17495
0.23694,0.16643,0.66761,0.17425
0.2369,0.16563,0.66743,0.17367
0.23685,0.16498,0.66721,0.1731
0.2368,0.16446,0.66698,0.17244
0.23676,0.16393,0.6668,0.17175
0.23671,0.16336,0.66666,0.17122
0.23663,0.16285,0.66654,0.17088
0.23652,0.16246,0.66641,0.17058
0.23641,0.16212,0.66627,0.17008
0.23631,0.16176,0.66616,0.16941
0.23626,0.16137,0.66611,0.16887
0.23622,0.16102,0.66609,0.16876
0.23616,0.16077,0.66609,0.16901
0.23607,0.1606,0.6661,0.16924
0.23598,0.16051,0.66612,0.16916
0.23593,0.16049,0.66616,0.16882
0.23588,0.16046,0.66621,0.16862
0.23583,0.1603,0.66625,0.16881
0.23576,0.15997,0.66628,0.16926
0.2357,0.15958,0.66634,0.16962
0.23568,0.15935,0.66643,0.16966
0.23568,0.15935,0.66654,0.16946
0.23568,0.15946,0.66661,0.16923
0.23567,0.15944,0.66662,0.16906
0.23566,0.15919,0.66663,0.16888
0.23567,0.15884,0.6667,0.1687
0.23569,0.15865,0.66686,0.16862
0.23571,0.15873,0.66706,0.16877
0.23571,0.15896,0.66724,0.16907
0.2357,0.1591,0.66737,0.16929
0.23571,0.15903,0.66746,0.16927
0.23572,0.15889,0.66753,0.1691
0.23573,0.15883,0.66759,0.16902
0.23572,0.15885,0.66763,0.16915
0.23573,0.15875,0.66763,0.16935
0.23576,0.15838,0.66763,0.16933
0.2358,0.15782,0.66767,0.16895
0.2358,0.15727,0.66775,0.16837
0.23576,0.15682,0.66784,0.16785
0.2357,0.15639,0.66788,0.16755
0.23568,0.15585,0.66785,0.16734
0.2357,0.15517,0.66777,0.16695
0.23571,0.15451,0.66765,0.16628
0.23567,0.15401,0.66753,0.16552
0.2356,0.15367,0.66742,0.16492
0.23555,0.15333,0.66731,0.16463
0.23555,0.15287,0.66721,0.16449
0.23554,0.15236,0.66714,0.16426
0.2355,0.15194,0.6671,0.16384
0.23543,0.15171,0.66707,0.16336
0.23539,0.15159,0.66706,0.163
0.23539,0.15143,0.66705,0.16281
0.23539,0.15122,0.66706,0.1627
0.23535,0.15106,0.66706,0.1626
0.23529,0.15103,0.66707,0.16253
0.23524,0.15103,0.66707,0.16253
0.23523,0.15092,0.66708,0.16259
0.23525,0.15065,0.66711,0.16263
0.23526,0.15038,0.66715,0.16261
0.23524,0.15025,0.66723,0.16255
0.23523,0.15027,0.66732,0.16248
0.23524,0.15028,0.66743,0.16239
0.23526,0.15015,0.66753,0.16224
0.23529,0.14993,0.66762,0.16206
0.2353,0.14979,0.6677,0.16198
0.23532,0.1498,0.66778,0.1621
0.23533,0.14992,0.66785,0.1624
0.23534,0.14999,0.66792,0.16276
0.23534,0.14994,0.66799,0.16303
0.23533,0.14979,0.66805,0.16314
0.23534,0.14965,0.66813,0.16308
0.23538,0.14958,0.6682,0.1629
0.23542,0.14959,0.66824,0.16264
0.23546,0.14959,0.66825,0.1624
0.23548,0.14946,0.66823,0.16227
0.2355,0.14919,0.66825,0.16225
0.23553,0.14885,0.66833,0.16227
0.23558,0.14853,0.66848,0.16215
0.23562,0.14823,0.66864,0.16178
0.23565,0.14789,0.66873,0.16121
0.23565,0.14753,0.66872,0.16063
0.23564,0.14722,0.66864,0.16025
0.23562,0.14696,0.66853,0.16013
0.23562,0.14663,0.66839,0.16014
0.23561,0.14612,0.66824,0.16006
0.2356,0.14558,0.66809,0.15979
0.23559,0.14532,0.66797,0.15941
0.23558,0.14555,0.6679,0.15911
0.23559,0.14608,0.66789,0.159
0.23562,0.14644,0.66789,0.15903
0.23563,0.14635,0.66788,0.15904
0.23562,0.14595,0.66784,0.15896
0.2356,0.14565,0.66782,0.15884
0.23558,0.14575,0.66785,0.15879
0.2356,0.14612,0.66791,0.1589
0.23564,0.14638,0.66798,0.1591
0.23567,0.14623,0.66804,0.15928
0.23568,0.14577,0.66812,0.15937
0.23568,0.14541,0.66822,0.1594
0.23569,0.14547,0.66835,0.15943
0.23572,0.14588,0.66849,0.15952
0.23577,0.14629,0.6686,0.15967
0.23582,0.14647,0.66866,0.15986
0.23584,0.14654,0.66867,0.16005
0.23585,0.14675,0.66868,0.16023
0.23585,0.1471,0.6687,0.1604
0.23585,0.14731,0.66871,0.16059
0.23588,0.1472,0.66872,0.16077
0.23593,0.14696,0.66874,0.16087
0.236,0.14694,0.66879,0.16082
0.23605,0.14723,0.66887,0.16064
0.23606,0.14748,0.66895,0.16049
0.23607,0.14731,0.66898,0.16053
0.23613,0.14677,0.66898,0.16078
0.23627,0.14632,0.66901,0.16105
0.23641,0.14632,0.66911,0.16113
0.23647,0.14661,0.66928,0.16097
0.23644,0.14671,0.66947,0.16071
0.23638,0.1464,0.6696,0.16054
0.23636,0.14593,0.66965,0.16044
0.23639,0.14571,0.66962,0.16026
0.23642,0.14578,0.66952,0.15993
0.23641,0.14587,0.66938,0.15957
0.23637,0.14576,0.66922,0.15938
0.23636,0.14558,0.66906,0.15942
0.23638,0.14553,0.66891,0.1595
0.2364,0.14557,0.66878,0.15944
0.23638,0.14552,0.66866,0.15924
0.23635,0.14537,0.6686,0.15907
0.23634,0.14536,0.66859,0.15906
0.23639,0.14563,0.66861,0.15918
0.23644,0.14595,0.66861,0.15926
0.23646,0.14594,0.66858,0.1592
0.23647,0.14554,0.66856,0.15902
0.23649,0.14512,0.66859,0.15883
0.23654,0.14505,0.66868,0.15873
0.23659,0.1453,0.66878,0.15877
0.23661,0.14557,0.66888,0.15899
0.2366,0.14572,0.66898,0.15937
0.2366,0.14591,0.66911,0.1598
0.23662,0.14629,0.66925,0.16013
0.23665,0.14671,0.66934,0.16031
0.23666,0.14688,0.66935,0.16036
0.23667,0.14674,0.66933,0.1604
0.23669,0.14656,0.66934,0.16048
0.23674,0.14663,0.66939,0.16059
0.2368,0.14688,0.66941,0.16069
0.23684,0.14707,0.66935,0.16077
0.23685,0.14711,0.66924,0.16087
0.23685,0.14716,0.66915,0.16095
0.23687,0.14732,0.66916,0.16097
0.2369,0.14748,0.66927,0.16093
0.23695,0.14743,0.6694,0.1609
0.237,0.14719,0.66951,0.16098
0.23706,0.14701,0.66961,0.16116
0.2371,0.14705,0.66973,0.16135
0.23714,0.14718,0.66989,0.16144
0.23716,0.14707,0.67005,0.16141
0.23717,0.14667,0.67017,0.16128
0.23718,0.14621,0.6702,0.1611
0.2372,0.14596,0.67016,0.1608
0.2372,0.14583,0.67004,0.16036
0.23719,0.14553,0.66986,0.15985
0.23715,0.14499,0.66964,0.15944
0.23711,0.14459,0.66943,0.15926
0.2371,0.14475,0.66926,0.1593
0.2371,0.14548,0.66915,0.15942
0.23711,0.14625,0.66909,0.15951
0.2371,0.14649,0.66904,0.15957
0.2371,0.14615,0.669,0.15961
0.23713,0.14571,0.66899,0.15961
0.23718,0.14563,0.669,0.15951
0.23722,0.14584,0.66904,0.1593
0.23722,0.14597,0.66908,0.15906
0.23721,0.1458,0.66915,0.15894
0.23721,0.14551,0.66924,0.15899
0.23724,0.14545,0.66934,0.15912
0.23726,0.14567,0.66943,0.15926
0.23726,0.14594,0.66948,0.15944
0.23724,0.14609,0.66951,0.15977
0.23725,0.1462,0.66954,0.16025
0.23729,0.14645,0.66958,0.16068
0.23734,0.14684,0.66959,0.16079
0.23735,0.14711,0.66954,0.16052
0.23733,0.14707,0.66944,0.16009
0.2373,0.14687,0.66934,0.15988
0.23731,0.14688,0.66927,0.16004
0.23733,0.14724,0.66922,0.16046
0.23734,0.14778,0.66919,0.16085
0.23733,0.14816,0.66918,0.16107
0.23733,0.14827,0.66922,0.16116
0.23736,0.14831,0.66934,0.16131
0.2374,0.14852,0.66949,0.16161
0.23742,0.14895,0.66962,0.16203
0.23743,0.14945,0.66973,0.16244
0.23746,0.14986,0.66986,0.16277
0.23754,0.15013,0.67007,0.16299
0.23765,0.15029,0.67032,0.16308
0.23771,0.1504,0.6705,0.16308
0.23769,0.15052,0.67054,0.16306
0.23763,0.1507,0.67044,0.16315
0.23762,0.15093,0.67026,0.16335
0.23766,0.15112,0.67006,0.16353
0.23773,0.15116,0.66986,0.16347
0.23776,0.15104,0.66965,0.16314
0.23774,0.15089,0.66942,0.16277
0.23772,0.15087,0.66923,0.16263
0.23773,0.15103,0.6691,0.16282
0.23777,0.15127,0.66903,0.1631
0.23779,0.15147,0.66897,0.1632
0.23777,0.15156,0.66892,0.16309
0.23774,0.15161,0.66889,0.16297
0.23774,0.15176,0.6689,0.16309
0.23775,0.1521,0.66893,0.16345
0.23773,0.15262,0.66894,0.16386
0.23769,0.15319,0.66891,0.16416
0.23766,0.15366,0.66888,0.16439
0.23768,0.15392,0.66889,0.16466
0.23774,0.15402,0.66896,0.16501
0.23775,0.15409,0.66906,0.16538
0.23769,0.15429,0.66914,0.1657
0.23761,0.15466,0.66917,0.16592
0.23757,0.155,0.66911,0.16601
0.2376,0.15508,0.669,0.16594
0.23766,0.15482,0.66888,0.16574
0.23768,0.15444,0.66882,0.16556
0.23766,0.1543,0.66883,0.1656
0.23763,0.15457,0.66889,0.16592
0.23764,0.15509,0.66894,0.16637
0.23768,0.1556,0.66898,0.1667
0.23771,0.15596,0.66902,0.1668
0.23771,0.15624,0.66909,0.1668
0.23771,0.15657,0.66918,0.16691
0.23773,0.15699,0.66924,0.16723
0.23777,0.15742,0.66927,0.16771
0.23782,0.1578,0.66931,0.16822
0.23784,0.15808,0.66939,0.16864
0.23785,0.1583,0.66951,0.16884
0.23785,0.15847,0.66961,0.16878
0.23784,0.15857,0.66959,0.16853
0.23783,0.15862,0.66946,0.16829
0.23782,0.1586,0.66928,0.16826
0.23782,0.15854,0.66912,0.16848
0.23784,0.15848,0.66897,0.16875
0.23786,0.15845,0.66881,0.16886
0.23788,0.15847,0.66861,0.16876
0.23787,0.15857,0.66841,0.16857
0.23784,0.15875,0.66827,0.16842
0.23781,0.15902,0.66822,0.16838
0.23779,0.15936,0.66822,0.16842
0.23778,0.15973,0.66823,0.16853
0.23775,0.16009,0.66821,0.16873
0.2377,0.1604,0.66816,0.16902
0.23765,0.16069,0.66811,0.1693
0.23763,0.16098,0.66807,0.16949
0.23764,0.16126,0.66804,0.1696
0.23764,0.16147,0.66801,0.16968
0.23761,0.1616,0.66797,0.16976
0.23756,0.16168,0.66795,0.16982
0.23753,0.16174,0.66797,0.16984
0.23755,0.16186,0.66802,0.16987
0.23759,0.1621,0.66805,0.17001
0.23761,0.16245,0.66802,0.17024
0.23757,0.16279,0.66794,0.17044
0.23751,0.16295,0.66786,0.17053
0.23747,0.16291,0.66783,0.17054
0.23749,0.16276,0.66786,0.17066
0.23753,0.1627,0.6679,0.17096
0.23757,0.16283,0.66791,0.1713
0.23757,0.16312,0.66792,0.17146
0.23755,0.16351,0.66796,0.17137
0.23753,0.16394,0.66802,0.17126
0.23753,0.16434,0.66807,0.17142
0.23756,0.16459,0.66809,0.17197
0.2376,0.16464,0.66811,0.1727
0.23763,0.16462,0.66816,0.17332
0.23763,0.16479,0.66822,0.17363
0.23763,0.16527,0.66829,0.17368
0.23762,0.16586,0.66834,0.1736
0.23763,0.16623,0.66837,0.17351
0.23765,0.16627,0.66836,0.17347
0.23766,0.16621,0.66828,0.17349
0.23765,0.16629,0.66811,0.17349
0.23762,0.16643,0.6679,0.1734
0.23757,0.16639,0.66773,0.17317
0.23754,0.16614,0.66764,0.17288
0.23752,0.16594,0.6676,0.17267
0.2375,0.16608,0.66755,0.17266
0.23749,0.16647,0.66746,0.17284
0.23749,0.16679,0.66735,0.1731
0.23749,0.1668,0.66727,0.17329
0.23747,0.16663,0.66722,0.17339
0.23743,0.16659,0.66715,0.17343
0.23737,0.16681,0.66706,0.17346
0.23732,0.16715,0.66697,0.17347
0.23729,0.16736,0.66689,0.17344
0.23727,0.16731,0.66683,0.17339
0.23725,0.16709,0.66677,0.17335
0.23723,0.16695,0.66672,0.17333
0.23722,0.16704,0.66671,0.17332
0.2372,0.16731,0.66677,0.1733
0.23718,0.16759,0.66686,0.17329
0.23714,0.16777,0.66689,0.17333
0.2371,0.16792,0.66685,0.17341
0.23711,0.16814,0.66677,0.17351
0.23714,0.1684,0.66673,0.17361
0.23716,0.16853,0.66674,0.17374
0.23714,0.16844,0.66677,0.17393
0.23709,0.16829,0.66679,0.17411
0.23705,0.16831,0.66682,0.17427
0.23706,0.16857,0.66689,0.17444
0.23709,0.16892,0.66702,0.17473
0.2371,0.16916,0.66717,0.17519
0.2371,0.16926,0.66731,0.17573
0.23711,0.16931,0.66743,0.17616
0.23717,0.16938,0.66758,0.17638
0.23725,0.16937,0.66777,0.17646
0.23729,0.16921,0.66799,0.17653
0.23726,0.16891,0.66817,0.17658
